X,Y,cod_punto,prop_poste,iden_punto,cluster,cod_prov,cod_cant,cod_parr,provincia,canton,parroquia,direccion,longitud,latitud,operadora,estado,tipo_servi,tipo_punto,desc_punto,situacion,OLT,ZONA,ELEMENTO_P,Tipo_de_He,icon_url
-80.7557160701598,-0.958499297364025,"101",cnel,M01-02_T2D2N02,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527178.989999999990687,9894055.960000000894070,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7560415542786,-0.958673289435179,"102",cnel,M01-02_T2D2N03,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527142.775099999969825,9894036.731000000610948,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7562420543789,-0.958248365593531,"103",cnel,M01-02_T2D2N05,M1C003,"13","1308","130850",manabi,manta,manta,av. 2 entre calle 5 y av. 1,527120.470699999947101,9894083.699999999254942,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7552684951358,-0.957907587026077,"104",cnel,M01-02_T2D2N04,M1C003,"13","1308","130850",manabi,manta,manta,av. 2 entre calle 5 y av. 1,527228.792099999962375,9894121.358999999240041,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7561082419079,-0.95756756281571,"105",cnel,M01-02_T2D2N06,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527135.364100000006147,9894158.949000000953674,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7548541640976,-0.957248974978157,"106",cnel,M01-02_T2D2N08,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527274.895999999949709,9894194.153000000864267,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7555678964214,-0.956606792279707,"107",cnel,M01-02_T2D2N07,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527195.490800000028685,9894265.140000000596046,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7539399991942,-0.957312574256915,"111",cnel,M01-02_T2D2N12,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527376.606000000028871,9894187.116000000387430,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7534547929629,-0.957353052558103,"112",cnel,M01-02_T2D3N13,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527430.589999999967404,9894182.638000000268221,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7539399991942,-0.957312574256915,"113",cnel,M01-02_T2D2,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527376.606000000028871,9894187.116000000387430,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"2",ruta spondylus,manga distribucion,"0",./1.png
-80.7523056040764,-0.956151934864243,"114",cnel,M01-02_T2D3N09,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527558.459000000031665,9894315.390000000596046,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7523934677665,-0.956532177107279,"115",cnel,M01-02_T2D3N11,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527548.680199999944307,9894273.361999999731779,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7525491479046,-0.957176150257266,"116",cnel,M01-02_T2D3N12,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527531.354000000050291,9894202.184000000357628,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7523934677665,-0.956532177107279,"117",cnel,M01-02_T2D3N10,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,527548.680199999944307,9894273.361999999731779,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7525825889927,-0.957417550168482,"118",cnel,M01-02_T2D3N14,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527527.631399999954738,9894175.502000000327826,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7522126258399,-0.957444330140522,"119",cnel,M01-02_T2D3N15,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527568.793500000028871,9894172.539000000804663,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7515381549932,-0.957496528607144,"120",cnel,M01-02_T2D3N16,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527643.835100000025705,9894166.764000002294779,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7512729968222,-0.957515571710895,"121",cnel,M01-02_T2D3,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527673.336600000038743,9894164.656999999657273,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"2",ruta spondylus,manga distribucion,"0",./1.png
-80.750944704656,-0.957537794792583,"122",cnel,M01-02_T2,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527709.862399999983609,9894162.198000000789762,conecel,aereo,sai,elemento_pasivo,manga_de_empalme,n,"2",ruta spondylus,manga troncal,"0",./2.png
-80.750944704656,-0.957537794792583,"123",cnel,M01-02_T2D3N08,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527709.862399999983609,9894162.198000000789762,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7507016434934,-0.957553663897923,"124",cnel,M01-02_T2D3N07,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527736.905400000046939,9894160.441999999806285,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7481675621926,-0.957886260647419,"125",cnel,M01-02_T2D3N03,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,528018.846099999966100,9894123.658999999985099,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7502221550758,-0.957598846683193,"126",cnel,M01-02_T2D3N06,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527790.253200000035577,9894155.444000001996756,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7493197433412,-0.957730643339688,"127",cnel,M01-02_T2D3N05,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527890.655000000027940,9894140.869000000879169,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7493197433412,-0.957730643339688,"128",cnel,M01-02_T2D3N04,M1C003,"13","1308","130850",manabi,manta,manta,via a san mateo entre calle 12 y calle s/n,527890.655000000027940,9894140.869000000879169,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7469379615895,-0.959380549700092,"129",cnel,M01-02_T2D3N01,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,528155.640000000013970,9893958.482999999076128,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.7471561090635,-0.958815921157698,"130",cnel,M01-02_T2D3N02,M1C003,"13","1308","130850",manabi,manta,manta,calle s/n,528131.373400000040419,9894020.893999999389052,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",ruta spondylus,nap,"0",./0.png
-80.6921919686242,-0.966791516007384,,rbs claro,radiobase,,"13","1308","130850",manabi,manta,manta,calle s/n sector el regreso,534246.648999999975786,9793138.835000000894070,conecel,aereo,sma,,altagracia,n,,,OLT ALTAGRACIA,,./3.png
-80.6874974556376,-0.961836080223847,,cnel,M01-02_T5D1,M1C007,"13","1308","130850",manabi,manta,manta,,534739.000000000000000,9893673.000000000000000,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,manga distribucion,"0",./1.png
-80.6879368281451,-0.962820422667953,,cnel,M01-02_T5D1N01,M1C007,"13","1308","130850",manabi,manta,manta,,534722.209999999962747,9893574.072000000625849,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6879273996767,-0.962167401686112,,cnel,M01-02_T5D1N02,M1C007,"13","1308","130850",manabi,manta,manta,,534728.000000000000000,9893653.774000000208616,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6883740469865,-0.961566165566676,,cnel,M01-02_T5D1N03,M1C007,"13","1308","130850",manabi,manta,manta,,534669.040000000037253,9893737.668999999761581,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6879026232279,-0.961241609678916,,cnel,M01-02_T5D1N04,M1C007,"13","1308","130850",manabi,manta,manta,,534729.349999999976717,9893765.268999999389052,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6872958738572,-0.9609915540548,,cnel,M01-02_T5D1N05,M1C007,"13","1308","130850",manabi,manta,manta,,534794.989999999990687,9893791.088999999687076,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6864188644367,-0.960845933864702,,cnel,M01-02_T5D1N06,M1C007,"13","1308","130850",manabi,manta,manta,,534897.579999999958090,9893807.642999999225140,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6870040908586,-0.961482001555925,,cnel,M01-02_T5D1N07,M1C007,"13","1308","130850",manabi,manta,manta,,534817.800000000046566,9893726.205000000074506,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6877657268002,-0.961439712978602,,cnel,M01-02_T5D1N08,M1C007,"13","1308","130850",manabi,manta,manta,,534736.349999999976717,9893734.735999999567866,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6871100603447,-0.963808826949636,,cnel,M01-02_T5D1N09,M1C007,"13","1308","130850",manabi,manta,manta,,534811.099999999976717,9893468.536000000312924,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6878518844995,-0.963873963715397,,cnel,M01-02_T5D1N10,M1C007,"13","1308","130850",manabi,manta,manta,,534726.540000000037253,9893452.130000000819564,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6875304495382,-0.963508597584361,,cnel,M01-02_T5D1N11,M1C007,"13","1308","130850",manabi,manta,manta,,534796.420000000041910,9893509.445000000298023,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6877150542182,-0.96354057481865,,cnel,M01-02_T5D1N12,M1C007,"13","1308","130850",manabi,manta,manta,,534736.439999999944121,9893500.595000000670552,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6877665252542,-0.963025219813735,,cnel,M01-02_T5D1N13,M1C007,"13","1308","130850",manabi,manta,manta,,534739.449999999953434,9893554.839999999850988,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"2",PALMAR,nap,"0",./0.png
-80.6868506004906,-0.962123268758071,,cnel,M01-02_T5D1N14,M1C007,"13","1308","130850",manabi,manta,manta,,534835.369999999995343,9893657.989000000059605,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.687788491289,-0.962238254112497,,cnel,M01-02_T5D1N15,M1C007,"13","1308","130850",manabi,manta,manta,,534735.119999999995343,9893637.062000000849366,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.687092242292,-0.961770933891911,,cnel,M01-02_T5D1N16,M1C007,"13","1308","130850",manabi,manta,manta,,534790.000000000000000,9893683.000000000000000,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6903668862639,-0.961840295936023,,cnel,M01-02_T5D2,M1C007,"13","1308","130850",manabi,manta,manta,,534450.000000000000000,9893682.000000000000000,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,manga distribucion,"0",./1.png
-80.6887005884196,-0.961308810813575,,cnel,M01-02_T5D2N01,M1C007,"13","1308","130850",manabi,manta,manta,,534639.670000000041910,9893747.453999999910593,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6896474346047,-0.96146021687514,,cnel,M01-02_T5D2N02,M1C007,"13","1308","130850",manabi,manta,manta,,534533.750000000000000,9893728.417999999597669,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893264029179,-0.961405132161718,,cnel,M01-02_T5D2N03,M1C007,"13","1308","130850",manabi,manta,manta,,534563.900000000023283,9893736.160000002011657,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893311400584,-0.961622962060441,,cnel,M01-02_T5D2N04,M1C007,"13","1308","130850",manabi,manta,manta,,534564.680000000051223,9893709.628999998793006,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6895369493979,-0.961828251793985,,cnel,M01-02_T5D2N05,M1C007,"13","1308","130850",manabi,manta,manta,,534548.319999999948777,9893686.435000000521541,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6897652420564,-0.961833059764256,,cnel,M01-02_T5D2N06,M1C007,"13","1308","130850",manabi,manta,manta,,534517.170000000041910,9893686.549000000581145,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6900434476286,-0.962113151194897,,cnel,M01-02_T5D2N07,M1C007,"13","1308","130850",manabi,manta,manta,,534476.219999999972060,9893655.057000000029802,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.690050606807,-0.961835479964252,,cnel,M01-02_T5D2N08,M1C007,"13","1308","130850",manabi,manta,manta,,534475.780000000027940,9893687.182000000029802,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6913466428877,-0.961830809977627,,cnel,M01-02_T5D2N09,M1C007,"13","1308","130850",manabi,manta,manta,,534338.699999999953434,9893694.346000000834465,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6910921880198,-0.961871480912929,,cnel,M01-02_T5D2N10,M1C007,"13","1308","130850",manabi,manta,manta,,534368.300000000046566,9893686.378000000491738,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6907188359699,-0.961861871595172,,cnel,M01-02_T5D2N11,M1C007,"13","1308","130850",manabi,manta,manta,,534405.790000000037253,9893686.004000000655651,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6907616695853,-0.961541115388447,,cnel,M01-02_T5D2N12,M1C007,"13","1308","130850",manabi,manta,manta,,534407.000000000000000,9893717.999999998137355,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"2",PALMAR,nap,"0",./0.png
-80.6903692922887,-0.961533898413026,,cnel,M01-02_T5D2N13,M1C007,"13","1308","130850",manabi,manta,manta,,534450.000000000000000,9893717.999999998137355,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6904667620663,-0.961861848593218,,cnel,M01-02_T5D2N14,M1C007,"13","1308","130850",manabi,manta,manta,,534433.500000000000000,9893685.926999999210238,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6901076363928,-0.962316624185134,,cnel,M01-02_T5D2N15,M1C007,"13","1308","130850",manabi,manta,manta,,534468.650000000023283,9893638.346999999135733,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"2",PALMAR,nap,"0",./0.png
-80.6903668495822,-0.962247230186381,,cnel,M01-02_T5D2N16,M1C007,"13","1308","130850",manabi,manta,manta,,534445.839999999967404,9893641.498999999836087,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893228633816,-0.962772432040933,,cnel,M01-02_T5D3,M1C007,"13","1308","130850",manabi,manta,manta,,534566.560000000055879,9893578.496999999508262,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,manga distribucion,"0",./1.png
-80.6889340469674,-0.963717415297745,,cnel,M01-02_T5D3N01,M1C007,"13","1308","130850",manabi,manta,manta,,534606.709999999962747,9893471.258999999612570,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6888860107414,-0.963401109945225,,cnel,M01-02_T5D3N02,M1C007,"13","1308","130850",manabi,manta,manta,,534603.930000000051223,9893515.760999999940395,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6883677011436,-0.962103250378996,,cnel,M01-02_T5D3N03,M1C007,"13","1308","130850",manabi,manta,manta,,534669.369999999995343,9893649.110999999567866,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6882487443046,-0.963106466962206,,cnel,M01-02_T5D3N04,M1C007,"13","1308","130850",manabi,manta,manta,,534681.150000000023283,9893544.434000000357628,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6883929148644,-0.963026174305324,,cnel,M01-02_T5D3N05,M1C007,"13","1308","130850",manabi,manta,manta,,534669.250000000000000,9893552.586999999359250,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6891008845582,-0.963034330920589,,cnel,M01-02_T5D3N06,M1C007,"13","1308","130850",manabi,manta,manta,,534589.359999999986030,9893552.223999999463558,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893048040789,-0.963576243635963,,cnel,M01-02_T5D3N07,M1C007,"13","1308","130850",manabi,manta,manta,,534564.770000000018626,9893491.086999999359250,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893096335295,-0.962774345044064,,cnel,M01-02_T5D3N08,M1C007,"13","1308","130850",manabi,manta,manta,,534566.329999999958090,9893583.905999999493361,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6888063456673,-0.961677256808995,,cnel,M01-02_T5D3N09,M1C007,"13","1308","130850",manabi,manta,manta,,534625.540000000037253,9893705.880999999120831,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6885704475895,-0.96162936101041,,cnel,M01-02_T5D3N10,M1C007,"13","1308","130850",manabi,manta,manta,,534650.569999999948777,9893707.732000000774860,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6886981865899,-0.961567333011731,,cnel,M01-02_T5D3N11,M1C007,"13","1308","130850",manabi,manta,manta,,534633.880000000004657,9893714.551000000908971,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893144470712,-0.962135219452851,,cnel,M01-02_T5D3N12,M1C007,"13","1308","130850",manabi,manta,manta,,534567.680000000051223,9893659.458000000566244,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.689088036801,-0.962422027404008,,cnel,M01-02_T5D3N13,M1C007,"13","1308","130850",manabi,manta,manta,,534592.040000000037253,9893621.771999999880791,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893167960345,-0.962460766811939,,cnel,M01-02_T5D3N14,M1C007,"13","1308","130850",manabi,manta,manta,,534565.890000000013970,9893614.548999998718500,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6886747136519,-0.962558850274495,,cnel,M01-02_T5D3N15,M1C007,"13","1308","130850",manabi,manta,manta,,534630.530000000027940,9893608.356000000610948,conecel,aereo,sai,elemento_pasivo,manga_de_empalme,n,"2",PALMAR,nap,"0",./0.png
-80.6889434140186,-0.962769523229821,,cnel,M01-02_T5D3N16,M1C007,"13","1308","130850",manabi,manta,manta,,534601.599999999976717,9893578.419999999925494,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6892119634041,-0.964646232975523,,cnel,M01-02_T5D4,M1C007,"13","1308","130850",manabi,manta,manta,,534567.089999999967404,9893370.477999998256564,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,manga distribucion,"0",./1.png
-80.6889931703276,-0.965536789798154,,cnel,M01-02_T5D4N01,M1C007,"13","1308","130850",manabi,manta,manta,,534606.030000000027940,9893276.395999999716878,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6883064871517,-0.965487757655846,,cnel,M01-02_T5D4N02,M1C007,"13","1308","130850",manabi,manta,manta,,534681.800000000046566,9893292.654999999329448,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6888654254351,-0.965167360130803,,cnel,M01-02_T5D4N03,M1C007,"13","1308","130850",manabi,manta,manta,,534608.030000000027940,9893317.710999999195337,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6880304204943,-0.965160583727358,,cnel,M01-02_T5D4N04,M1C007,"13","1308","130850",manabi,manta,manta,,534697.150000000023283,9893314.774000000208616,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6886272275852,-0.964845118163708,,cnel,M01-02_T5D4N05,M1C007,"13","1308","130850",manabi,manta,manta,,534647.199999999953434,9893354.908999999985099,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6883279963743,-0.964709070030149,,cnel,M01-02_T5D4N06,M1C007,"13","1308","130850",manabi,manta,manta,,534675.020000000018626,9893378.398000000044703,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6888386230841,-0.964504969174145,,cnel,M01-02_T5D4N07,M1C007,"13","1308","130850",manabi,manta,manta,,534606.040000000037253,9893387.037000000476837,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6889789819891,-0.963901761973242,,cnel,M01-02_T5D4N08,M1C007,"13","1308","130850",manabi,manta,manta,,534601.369999999995343,9893466.481000000610948,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6892976122462,-0.964212976029781,,cnel,M01-02_T5D4N09,M1C007,"13","1308","130850",manabi,manta,manta,,534564.430000000051223,9893428.652000000700355,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6889396696117,-0.964167532073715,,cnel,M01-02_T5D4N10,M1C007,"13","1308","130850",manabi,manta,manta,,534598.699999999953434,9893429.982999999076128,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.689402270743,-0.963949675003488,,cnel,M01-02_T5D4N11,M1C007,"13","1308","130850",manabi,manta,manta,,534555.420000000041910,9893451.182000000029802,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6900395430776,-0.964430873575723,,cnel,M01-02_T5D4N12,M1C007,"13","1308","130850",manabi,manta,manta,,534482.199999999953434,9893398.312999999150634,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6897161294807,-0.964423662737936,,cnel,M01-02_T5D4N13,M1C007,"13","1308","130850",manabi,manta,manta,,534515.810000000055879,9893401.275000000372529,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6893998495904,-0.964421239600314,,cnel,M01-02_T5D4N14,M1C007,"13","1308","130850",manabi,manta,manta,,534555.530000000027940,9893401.232999997213483,conecel,aereo,sai,elemento_pasivo,caja_de_distribucion,n,"2",PALMAR,nap,"0",./0.png
-80.6897279903112,-0.964756392157191,,cnel,M01-02_T5D4N15,M1C007,"13","1308","130850",manabi,manta,manta,,534499.449999999953434,9893371.187999999150634,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6896090748124,-0.964895217740818,,cnel,M01-02_T5D4N16,M1C007,"13","1308","130850",manabi,manta,manta,,534528.709999999962747,9893351.436999998986721,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6875492647991,-0.965132168532317,,cnel,M01-02_T5,M1C007,"13","1308","130850",manabi,manta,manta,,534765.000000000000000,9893313.000000000000000,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,manga troncal,"0",./2.png
-80.6831610376051,-0.967960796541315,,cnel,M01-02_T5D5,M1C008,"13","1308","130850",manabi,manta,manta,,535251.427125000394881,9893009.499749999493361,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,manga distribucion,"0",./1.png
-80.685462674148,-0.967826286546226,,cnel,M01-02_T5D5N01,M1C008,"13","1308","130850",manabi,manta,manta,,534995.346374999731779,9893024.391249999403954,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6844676572393,-0.967713317892735,,cnel,M01-02_T5D5N02,M1C008,"13","1308","130850",manabi,manta,manta,,535106.053999999538064,9893036.867624999955297,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.6842298751829,-0.9675767345546,,cnel,M01-02_T5D5N03,M1C008,"13","1308","130850",manabi,manta,manta,,535132.511250000447035,9893051.961999999359250,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
-80.683512098572,-0.96712576525025,,cnel,M01-02_T5D5N04,M1C008,"13","1308","130850",manabi,manta,manta,,535212.376374999992549,9893101.801124999299645,conecel,aereo,sai,elemento_pasivo,caja_de_dispersion,n,"2",PALMAR,nap,"0",./0.png
